ActorAppear,ActorIndicator,Coef,Variable
1,1,0.00935297175614,Giacomo Beltrami
1,1,0.0292109051469,Gina Gershon
2,1,-0.027179703403,Ginnifer Goodwin
1,1,-0.0495497512442,Gio Perez
1,1,-0.00197527976747,Giordano Formenti
1,1,-0.0692347643566,Glenn Fitzgerald
1,1,0.0295112560098,Glenn Walker Harris Jr.
1,1,-0.00559538507082,Glynis Johns
1,1,0.0604139798236,Goldie Hawn
1,1,-0.0175229802451,Grace Zabriskie
1,1,0.000687804266797,Grant Goodman
3,1,0.107811610116,Greg Kinnear
1,1,0.0312165421665,Gregor Fisher
1,1,0.0269239182211,Gregory Itzin
1,1,-0.0347042184621,Greta Gerwig
1,1,-0.000155505530644,Gretchen Palmer
1,1,0.0398709213546,Griffin Gluck
1,1,0.0579100172388,Guillaume Gouix
1,1,0.00418991681751,Haley Ramm
1,1,-0.00927605408293,Halle Berry
1,1,0.0551133607728,Hana Mae Lee
2,1,-0.0319446038385,Hank Azaria
1,1,-0.0429756768202,Harland Williams
2,1,0.0155963414095,Harry Connick Jr.
1,1,-0.00846018455138,Harry Dean Stanton
1,1,0.0165674904032,Haviland Morris
3,1,-0.05553246185,Hayden Panettiere
2,1,-0.0435078249151,Hayes MacArthur
1,1,-0.138805499933,Haylie Duff
1,1,0.0386660458997,Heath Ledger
1,1,0.0300466175171,Heather Ann Nurnberg
4,1,-1.16997207794e-05,Heather Burns
1,1,0.00455538002455,Heather Emmanuel
1,1,0.0179530546451,Heather Goldenhersh
1,1,-0.030943891978,Heather Locklear
2,1,-0.051916526951,Hector Elizondo
1,1,0.0262582976495,Heidi Holicker
1,1,0.0516815298117,Heidi Sulzman
1,1,0.0312165421665,Heike Makatsch
1,1,-0.0263216285471,Helen Hunt
1,1,-0.00879370212911,Helen Mirren
1,1,-0.00180631047744,Henry Goodman
1,1,-0.055848002795,Herbert W. Ankrom
3,1,-0.163769233018,Hilary Duff
1,1,0.0232529277396,Hilary Pingle
1,1,0.0292109051469,Hilary Swank
2,1,0.0503051936683,Holland Taylor
1,1,-0.0688151631122,Hollis Hill
1,1,-0.0400515536844,Holly Hunter
1,1,-0.0720201271037,Horatio Sanz
1,1,-0.0279181186578,Hugh Dancy
7,1,-0.0431719834885,Hugh Grant
1,1,0.0403407642354,Hugh Jackman
1,1,-0.0378250302716,Hugh M. Hefner
1,1,0.0428393647142,Hunter Parrish
1,1,0.0188744604889,Ian McElhinney
1,1,0.032740002462,Iben Hjejle
1,1,-0.0393542932606,Illeana Douglas
1,1,-0.0229880191937,Imogen Poots
1,1,0.0295112560098,Ione Skye
1,1,-0.0119409183763,Iris Apatow
4,1,-0.0922145921384,Isla Fisher
1,1,-0.0457528006674,Ivan Sergei
1,1,-0.00197527976747,Ivana Lotito
2,1,0.0268917264898,Ivana Milicevic
1,1,0.157148324532,J. Kyle Manzay
1,1,0.0194674335321,J.B. Smoove
2,1,0.0244063589999,J.K. Simmons
2,1,0.0784327799658,Jack Black
2,1,-0.02778984154,Jack Carpenter
1,1,0.0197330325774,Jack Davenport
1,1,0.0198209167074,Jack Davidson
1,1,-0.0165890230362,Jack Gilpin
1,1,-0.000152791091833,Jack McBrayer
2,1,-0.00197519182278,Jack Nicholson
1,1,-0.00559538507082,Jack Warden
2,1,0.00833999804304,Jacki Weaver
1,1,-0.0393681322748,Jackie Long
1,1,-0.0455060434907,Jacob Haines
1,1,-0.0486772830815,Jacob Young
1,1,-0.0129252898102,Jake Gyllenhaal
2,1,0.0118487799794,Jake Johnson
1,1,-0.00339270062994,James Brolin
1,1,-0.00180631047744,James Dreyfus
1,1,-0.0136145637374,James Durham
1,1,0.0107203157725,James Faulkner
1,1,-0.0279323587527,James Fleet
1,1,-0.0229009279758,James Fox
1,1,-0.00170592054113,James Franco
1,1,0.0269239182211,James Gammon
1,1,0.0292109051469,James Marsters
1,1,0.0482785470223,James McCaffrey
1,1,0.0247297537594,James Pickens Jr.
1,1,0.0244556835558,James Read
1,1,0.0612731388584,James Rebhorn
1,1,-0.0486772830815,James Remar
1,1,-0.00846018455138,James Spader
1,1,0.000687804266797,James Tupper
1,1,-0.0393764288916,James Wolk
2,1,0.0131386382862,Jamie Foxx
1,1,-0.0393764288916,Jamie Lee Curtis
1,1,0.0604139798236,Jamie Wild
1,1,-0.0393681322748,Jamie-Lynn Sigler
1,1,0.0420336449002,Jane Adams
1,1,-0.013714079808,Jane Asher
1,1,-0.015266794875,Jane Lynch
1,1,-0.020039280755,Jane Pfitsch
1,1,-0.010229401022,Jane Seymour
1,1,0.0482785470223,Janeane Garofalo
1,1,0.0932710288921,Jared Gilman
1,1,0.0353203348093,Jared Goldstein
1,1,-0.0485271573844,Jared Keeso
1,1,0.0604139798236,Jared Rushton
1,1,-0.0455060434907,Jaryd Waterhouse
1,1,-0.0277935442413,Jasmine Woods
1,1,-0.016776618215,Jason Alexander
1,1,-0.0400515536844,Jason Antoon
4,1,-0.0746826904266,Jason Bateman
1,1,-0.00559538507082,Jason Bernard
5,1,-0.0275930392732,Jason Biggs
1,1,-0.013714079808,Jason Flemyng
1,1,-0.0416602329704,Jason Gedrick
1,1,0.0295112560098,Jason Gould
1,1,-0.0495497512442,Jason Kolotouros
1,1,-0.00339270062994,Jason Lee
1,1,-0.0277531209163,Jason Lewis
1,1,-0.0455060434907,Jason Schaller
1,1,0.0932710288921,Jason Schwartzman
3,1,-0.0239853129704,Jason Segel
3,1,-0.015204704772,Jason Sudeikis
2,1,-0.014763629307,Jay Baruchel
1,1,-0.00320557905469,Jay Brazeau
2,1,-0.0492479727329,Jay Mohr
1,1,0.0328827748477,Jean Reno
1,1,-0.0073160015975,Jean Smart
1,1,-0.00394114330254,Jean Stapleton
1,1,-0.0998925319718,Jean-Luc Bilodeau
1,1,0.00151883625277,Jeanie Hackett
1,1,0.0465529984414,Jeff Garlin
1,1,-0.0111028097014,Jeff Goldblum
1,1,0.0198209167074,Jeff Hiller
1,1,0.0292109051469,Jeffrey Dean Morgan
1,1,0.0133428611367,Jeffrey Donovan
2,1,0.0720278548441,Jeffrey Tambor
1,1,0.0604139798236,Jeffrey Wiseman
1,1,0.048794353325,Jenifer Lewis
1,1,0.0269396793011,Jenna Dewan Tatum
1,1,-0.0305146549726,Jenna Elfman
8,1,-0.153876932477,Jennifer Aniston
1,1,0.0714119891835,Jennifer Connelly
3,1,-0.184865517778,Jennifer Coolidge
4,1,-0.0431536653338,Jennifer Garner
1,1,-0.0277531209163,Jennifer Hudson
1,1,0.011018748029,Jennifer Jason Leigh
1,1,0.0202316015453,Jennifer Lawrence
1,1,-0.020039280755,Jennifer Lim
4,1,-0.136758406355,Jennifer Lopez
1,1,0.0288441789525,Jennifer Love Hewitt
1,1,-0.0126685071949,Jenny McCarthy
1,1,-0.0374132128751,Jenny Wade
1,1,0.0207373158444,Jeremy Howard
2,1,0.0367351044024,Jeremy Piven
1,1,0.0197330325774,Jeremy Sheffield
2,1,0.0910170767676,Jeremy Sisto
